"","seqnames","start","end","width","strand","Conc","Conc_metastasis","Conc_primary","Fold","p.value","FDR"
"192","chr5",132260693,132261093,401,"*",7.08473517138569,3.92304127563337,8.00178736292371,-2.41234005435597,9.88500179961539e-06,0.00750173892111479
"193","chr8",107307211,107307611,401,"*",6.23695350763482,7.12494422589527,3.49423501303494,2.33324053317272,9.89878310298607e-06,0.00750173892111479
"194","chr11",79565969,79566369,401,"*",5.37240695870343,6.25792432552989,2.65997843890391,2.32208724891582,1.00260592580711e-05,0.00755902851197167
"195","chr22",20568968,20569368,401,"*",8.04518463355132,5.17431725106255,8.94304112453729,-2.35544771414507,1.01017199277178e-05,0.00757701519747546
"196","chr1",207024324,207024724,401,"*",7.91825639206043,5.12577608253867,8.81019060964737,-2.33658857073824,1.02702941976988e-05,0.00765353274427508
"197","chr3",61682937,61683337,401,"*",7.06050696899998,3.22781801392064,8.00896935659241,-2.45753409842578,1.0323242507317e-05,0.00765353274427508
"198","chr13",86015152,86015552,401,"*",7.16391037821262,8.10122543718646,3.60817773086775,2.44730036967772,1.03733018357624e-05,0.00765353274427508
"199","chr3",55526390,55526790,401,"*",5.87087622617653,6.77239800349057,2.94909935392101,2.35925536138908,1.041304091308e-05,0.00765353274427508
"200","chr4",117654048,117654448,401,"*",6.3884189201259,7.31381320852059,3.07794033417678,2.4198017593502,1.05408615984277e-05,0.00767081241024403
"201","chr18",5142865,5143265,401,"*",8.47125288353602,9.38737353249642,5.32520953946123,2.40089331913914,1.05691677536212e-05,0.00767081241024403
"202","chr11",88555057,88555457,401,"*",7.62343887620617,4.0686176224921,8.56071344896874,-2.44233588952809,1.05938857604694e-05,0.00767081241024403
"203","chr2",129318676,129319076,401,"*",5.71483558658441,6.63164496972179,2.55723840172972,2.40059013334474,1.07262763043826e-05,0.00772841417430648
"204","chr10",60989429,60989829,401,"*",7.56750796480846,4.52391668653889,8.47725834429263,-2.38302529787749,1.07931428727934e-05,0.00772901036007157
"205","chr7",42432627,42433027,401,"*",7.71900845000949,8.66901479703355,3.84320619144114,2.44852654488135,1.08327895026437e-05,0.00772901036007157
"206","chr5",60066574,60066974,401,"*",5.28020003952839,2.72941189543113,6.15152187879641,-2.26648978818106,1.09332477683258e-05,0.00776281821158448
"207","chr16",73216336,73216736,401,"*",7.04316302466802,7.96672144105134,3.76684609425981,2.4083299373977,1.12336176824311e-05,0.00790828618725654
"208","chr1",4711025,4711425,401,"*",4.9881902394485,5.84708047616527,2.56433373466573,2.22131945624531,1.12462637897867e-05,0.00790828618725654
"209","chr8",23064497,23064897,401,"*",7.64653376347614,4.59153196100993,8.55701765026403,-2.37633977677148,1.13399116975039e-05,0.0079345441802698
"210","chr1",245260474,245260874,401,"*",8.0206321919558,4.2275140012203,8.96763477812856,-2.43788884663196,1.13921011175454e-05,0.0079345441802698
"211","chr17",4497366,4497766,401,"*",7.19325500141025,4.65057152525658,8.06381841667941,-2.25308050473843,1.15153134451396e-05,0.0079823497902365
"212","chrX",16603799,16604199,401,"*",5.6428084311694,3.14434229989547,6.50915089361979,-2.25017268108894,1.16768422803918e-05,0.00805613990235481
"213","chr8",124096458,124096858,401,"*",6.72730630831183,7.63541582192699,3.70889786643498,2.36468916948476,1.17515982230884e-05,0.00806965146714458
"214","chr2",195363439,195363839,401,"*",6.20269598307831,3.38156465488927,7.09683507376294,-2.32107491175243,1.19892372588868e-05,0.00819436354408328
"215","chr5",76273520,76273920,401,"*",6.8881514050062,3.94494703583592,7.79117492886876,-2.34614672238196,1.21617725340347e-05,0.00827362557171186
"216","chr20",56974827,56975227,401,"*",5.64618475527321,6.53102097837129,2.94197842961872,2.29306169867655,1.23570837340593e-05,0.00832797886891339
"217","chr8",133112102,133112502,401,"*",8.13533573687681,9.03550310876163,5.23259609998242,2.33540504913088,1.23663048366171e-05,0.00832797886891339
"218","chr4",92182340,92182740,401,"*",5.52404842622947,6.4496819706356,2.20905436849907,2.39435169874342,1.24673195026894e-05,0.00832797886891339
"219","chr16",23967806,23968206,401,"*",6.9981962723656,7.94028614888699,3.33053107487521,2.41752501811052,1.24694208574361e-05,0.00832797886891339
"220","chrY",8565855,8566255,401,"*",6.08725350730904,2.20209960852166,7.03758849278698,-2.41740821733853,1.26001111466633e-05,0.00837701207616166
"221","chr5",67752109,67752509,401,"*",7.79323009981603,8.74913982801797,3.7390789148897,2.41185165735973,1.26758193345952e-05,0.00838921284685628
"222","chr4",96429755,96430155,401,"*",6.40979396338973,7.33945725349115,3.01642377754589,2.3950374347496,1.30418392874325e-05,0.0085925746916082
"223","chr4",1305598,1305998,401,"*",7.54854229713761,4.85906853954993,8.43214747608108,-2.2778635503799,1.32260012709333e-05,0.00865038747941977
"224","chr14",92546312,92546712,401,"*",6.63007526064744,4.03295645207644,7.50564443507791,-2.25069638173331,1.32478723089074e-05,0.00865038747941977
"225","chr8",29056109,29056509,401,"*",7.27959564944167,2.89630029218447,8.24460947452135,-2.38180098098222,1.33498060704803e-05,0.00867820460041215
"226","chr2",67696253,67696653,401,"*",6.92449827157076,7.86752135082922,3.23385866090393,2.40174701391578,1.35597497707265e-05,0.0087374466330265
"227","chr15",20100781,20101181,401,"*",7.77721985595557,8.70574696806975,4.40640446391772,2.38543416033603,1.35910765629444e-05,0.0087374466330265
"228","chr8",58860514,58860914,401,"*",7.11234067138774,8.05404427535821,3.45407475758983,2.39927631364511,1.36840156930531e-05,0.0087374466330265
"229","chr6",39467198,39467598,401,"*",5.25406265437466,6.17234457806116,2.07142915471019,2.3634246755989,1.37017788296321e-05,0.0087374466330265
"230","chr12",126198945,126199345,401,"*",8.15998259994206,4.12494737944115,9.11529503447212,-2.39475934472304,1.37396264671833e-05,0.0087374466330265
"231","chr2",73701988,73702388,401,"*",7.42600958945921,8.34880576553576,4.16362956093678,2.37057575068874,1.39761399542857e-05,0.0088370445842231
"232","chrX",95878882,95879282,401,"*",7.83563658591539,8.7957476727031,3.63910333701836,2.38155127787544,1.40170810557605e-05,0.0088370445842231
"233","chr14",40630394,40630794,401,"*",5.30175680528022,6.2294649252558,1.94697284528043,2.37363627493042,1.43385622697691e-05,0.00900092477178327
"234","chr2",41966486,41966886,401,"*",7.17535615479262,3.9218876295111,8.09766085367236,-2.36279468350135,1.4425155645647e-05,0.00901658532202953
"235","chr4",97159652,97160052,401,"*",5.75175142418831,6.67688311392197,2.44621178310991,2.36735171968269,1.45664931697021e-05,0.00906618534882262
"236","chr14",40765944,40766344,401,"*",5.28049541220496,6.16748599989117,2.55010800062556,2.27601317028562,1.47034634800674e-05,0.00907374432631532
"237","chr8",22650867,22651267,401,"*",6.14462733781309,3.08174576821607,7.05561417140952,-2.33242068951315,1.47630018020092e-05,0.00907374432631532
"238","chr3",103489243,103489643,401,"*",5.30055403578164,6.24290608118886,1.62647289529007,2.3840372946019,1.47888699427211e-05,0.00907374432631532
"239","chr19",40280580,40280980,401,"*",9.00877732399304,6.02609336981046,9.91450609315181,-2.32359119031495,1.48267850871668e-05,0.00907374432631532
"240","chr16",2008089,2008489,401,"*",7.84250579850151,5.01919359729181,8.7368107979613,-2.29032344226989,1.50599136926127e-05,0.00914361859274965
"241","chr12",15364425,15364825,401,"*",5.62400115250622,6.49567116316165,3.06947564227578,2.22697244068263,1.50659908169657e-05,0.00914361859274965
"242","chr7",36814325,36814725,401,"*",5.61543761038932,6.47483720474817,3.18661458715768,2.18561714667288,1.53945417488249e-05,0.00929212369700686
"243","chr20",40668607,40669007,401,"*",7.88760595451058,8.83600168805676,4.05674851558873,2.37555436447542,1.54377431108999e-05,0.00929212369700686
"244","chr10",61995180,61995580,401,"*",7.5736251060081,4.69542767082804,8.47201791777216,-2.29836794733876,1.56735018914263e-05,0.00931147460631773
"245","chr6",23176869,23177269,401,"*",5.84656053360563,6.7734933563911,2.50678204308408,2.35714951314464,1.57866654594671e-05,0.00931147460631773
"246","chr15",89105126,89105526,401,"*",5.52126891326445,3.25400084438912,6.36306264830607,-2.12214572615617,1.58032997436056e-05,0.00931147460631773
"247","chr17",74386537,74386937,401,"*",5.91243393006251,3.64138399277713,6.75466533892506,-2.121863102355,1.58909427717512e-05,0.00931147460631773
"248","chr11",73916447,73916847,401,"*",6.55690827983399,3.51514873173736,7.4665403331995,-2.32021071615653,1.59143915035769e-05,0.00931147460631773
"249","chr5",58088913,58089313,401,"*",7.57319826663271,3.83213139609691,8.51821626669596,-2.36946479791762,1.59448929994743e-05,0.00931147460631773
"250","chr20",13102732,13103132,401,"*",6.32908636370268,7.23932478894022,3.2779136920082,2.32329150486769,1.59729341345582e-05,0.00931147460631773
"251","chr11",133154766,133155166,401,"*",5.24416595395104,6.13621180553889,2.45024966340668,2.27560560408567,1.59791891797418e-05,0.00931147460631773
"252","chr3",171355783,171356183,401,"*",5.88002662850006,2.45827045754827,6.81109358667092,-2.35662381792116,1.60572839079695e-05,0.00931985148220338
"253","chr13",64078001,64078401,401,"*",7.09673355919417,8.01265373009992,3.95403498573083,2.33287800336738,1.616078829884e-05,0.00934285193573727
"254","chr6",47319789,47320189,401,"*",7.38192957976657,8.32134166370839,3.77814916151652,2.36392950340802,1.62783477294249e-05,0.00937376477282125
"255","chr6",91031648,91032048,401,"*",7.63557860877521,8.58978434168249,3.6352864801145,2.35726355069945,1.63914659325112e-05,0.00940188773785421
"256","chr8",72815327,72815727,401,"*",8.33006933360709,9.24090665024115,5.26953506184195,2.3146418495056,1.68967871856659e-05,0.00965387375361032
"257","chr9",6944939,6945339,401,"*",5.60634638594105,3.27491130725855,6.45539576719283,-2.14488941131711,1.70244555999491e-05,0.00968713189491909
"258","chr20",1929417,1929817,401,"*",4.88609867778751,5.76748201643071,2.22280888205583,2.23883052996493,1.70874584921042e-05,0.00968713189491909
"259","chrX",129443040,129443440,401,"*",4.49078227816445,5.39808984919275,1.48451314155462,2.30728118201629,1.73511615385838e-05,0.0097986497732796
"260","chr7",39198567,39198967,401,"*",6.44447929869738,7.38567577003935,2.79845756734573,2.34734860490997,1.7720876688881e-05,0.00996894733854804
"261","chr20",24497793,24498193,401,"*",6.44318876817183,7.33159314527882,3.69533658609768,2.24699824015191,1.80976967725817e-05,0.0101263310959514
"262","chr3",183966225,183966625,401,"*",6.29166192181757,7.21656155541038,2.99047201020367,2.32918594241483,1.8151696771057e-05,0.0101263310959514
"263","chr22",47631496,47631896,401,"*",6.27533340513087,7.21509155078278,2.66346090501704,2.33955722607356,1.83846124842942e-05,0.0101263310959514
"264","chr15",23438947,23439347,401,"*",6.91412093420485,7.84683931426744,3.45820074046441,2.33518298100987,1.83963280124733e-05,0.0101263310959514
"265","chr10",60964381,60964781,401,"*",6.58648718347377,3.99292293526005,7.46173574128838,-2.21496869873427,1.84052733598752e-05,0.0101263310959514
"266","chr1",104463122,104463522,401,"*",7.51585220030258,8.46406206478037,3.69008936814369,2.33695177773749,1.84821053602626e-05,0.0101263310959514
"267","chr8",64439705,64440105,401,"*",6.70770930581684,7.62394821736827,3.55968901064633,2.3114322253774,1.85246013480451e-05,0.0101263310959514
"268","chr5",177327709,177328109,401,"*",7.60249712187227,4.13409275778515,8.53580881079014,-2.33376745194988,1.85545092005892e-05,0.0101263310959514
"269","chr2",50116037,50116437,401,"*",6.33991332912819,7.26859802938603,2.96599162005725,2.32719909391918,1.87368530697971e-05,0.0101351073216109
"270","chr19",21851907,21852307,401,"*",8.19676689147052,9.11142783820424,5.07489123583784,2.30483500904727,1.87456037518966e-05,0.0101351073216109
"271","chr20",24034807,24035207,401,"*",7.64282382256947,8.55589299245088,4.54682201325809,2.30171001166065,1.88266318718597e-05,0.0101351073216109
"272","chr2",7400606,7401006,401,"*",6.80485838568846,2.89474406455765,7.7560598197784,-2.32948538463254,1.88477628909244e-05,0.0101351073216109
"273","chr1",86104999,86105399,401,"*",8.18243288963352,9.06288919414114,5.52991732895985,2.2214507517468,1.89172690064563e-05,0.010135221369818
"274","chr15",62592351,62592751,401,"*",5.29440821282324,2.90837875021722,6.14935481588295,-2.13528886591596,1.92941579884196e-05,0.0102994187007964
"275","chr2",135831402,135831802,401,"*",5.74589793018835,6.64816139861645,2.81358088392679,2.27252810894346,1.95703517512515e-05,0.0103162244502014
"276","chr17",2122916,2123316,401,"*",6.96440992253354,4.30968371199392,7.84505704886465,-2.21730310698889,1.95896841635941e-05,0.0103162244502014
"277","chr6",139973987,139974387,401,"*",5.51090202843649,3.22377479578383,6.35497983968511,-2.09835988517883,1.9597962488418e-05,0.0103162244502014
"278","chr14",59069465,59069865,401,"*",5.30204657091817,6.15953125540788,2.89179795906766,2.14929335148622,1.96077667584367e-05,0.0103162244502014
"279","chr16",74740735,74741135,401,"*",8.80438268705711,5.8752275948639,9.70642426370869,-2.27048286325465,1.96801095933345e-05,0.010317174012758
"280","chrX",125166669,125167069,401,"*",6.06553153030466,7.00965516759586,2.3472990679188,2.32281316239024,1.99390646291755e-05,0.0104155976747205
"281","chr12",111287035,111287435,401,"*",5.0391562199507,5.88383832807629,2.7467234879928,2.10530392173814,2.08794796234963e-05,0.0108680292087226
"282","chr3",147368739,147369139,401,"*",5.46924380955671,6.33110489053422,3.01615079960346,2.15819472447249,2.10908042520471e-05,0.0109355296277899
"283","chr2",232979830,232980230,401,"*",7.94930873545194,5.08997555850841,8.84631535370617,-2.24695933200308,2.11586917126876e-05,0.0109355296277899
"284","chr7",26030433,26030833,401,"*",6.66196957604028,7.58888502289942,3.32252551388093,2.29851247734125,2.16080788770533e-05,0.0111284649608216
"285","chr10",116891239,116891639,401,"*",5.6056344200504,1.52403257155636,6.56238772008611,-2.29100205629577,2.1745658837067e-05,0.0111600247162974
"286","chr10",28569769,28570169,401,"*",6.67627074233596,3.81299807620066,7.57356845397034,-2.24485350064098,2.19912722078839e-05,0.0112259121508565
"287","chr5",83583887,83584287,401,"*",5.74279797234189,1.95793294704059,6.68949082268251,-2.30021398598812,2.21006033112905e-05,0.0112259121508565
"288","chr18",33184192,33184592,401,"*",6.68575931492954,2.68028305155515,7.64013193334799,-2.28836930185062,2.22750145303981e-05,0.0112259121508565
"289","chr14",31336734,31337134,401,"*",5.75240718943435,6.63325788946917,3.09531853624698,2.19243628617318,2.22973288802988e-05,0.0112259121508565
"290","chr12",5480243,5480643,401,"*",5.08288687543836,6.00531015362422,1.82727357125044,2.28266643227402,2.23302544236946e-05,0.0112259121508565
"291","chr20",56922486,56922886,401,"*",4.89673047527081,5.81517446115014,1.71131326824185,2.27556633390928,2.24921613970738e-05,0.0112259121508565
"292","chr8",74698144,74698544,401,"*",7.07450041712116,7.99185569315125,3.90767547046584,2.27788292441109,2.25850613627363e-05,0.0112259121508565
"293","chr8",82129841,82130241,401,"*",6.49182569994889,7.40624569231895,3.3738984584133,2.27270918156009,2.25974400508107e-05,0.0112259121508565
"294","chr3",195546149,195546549,401,"*",8.2209701716949,5.31664818954088,9.1212508506396,-2.2467443386122,2.26373030276322e-05,0.0112259121508565
"295","chr13",66559113,66559513,401,"*",7.0702488682241,7.9893218984485,3.87397253952571,2.28033250535709,2.26415528394046e-05,0.0112259121508565
"296","chr5",93189729,93190129,401,"*",6.83474423209442,4.19115512338686,7.71442677159926,-2.19191016865584,2.29078348319006e-05,0.0113195660603145
"297","chr15",35450491,35450891,401,"*",5.26247305705373,1.54913025706399,6.20640325931366,-2.29190718234593,2.30323113938555e-05,0.0113210304132608
"298","chr20",10689382,10689782,401,"*",5.05442219346352,5.933043389444,2.42298030938911,2.18521806774239,2.3114975712771e-05,0.0113210304132608
"299","chr9",89477501,89477901,401,"*",7.92240673757683,4.99739851165279,8.82415651566598,-2.2455023482256,2.31430023352634e-05,0.0113210304132608
"300","chr8",6391659,6392059,401,"*",6.01089101811292,6.958892009703,2.19083115412873,2.28494215870509,2.34683093408733e-05,0.011441895991445
"301","chr8",63748576,63748976,401,"*",8.74242204875696,9.68304565418109,5.11010260273675,2.28762893116668,2.36224115111331e-05,0.0114703769212672
"302","chr6",102955172,102955572,401,"*",6.46075563982491,7.41835143363146,2.35119028217957,2.26421884238123,2.36835710101097e-05,0.0114703769212672
"303","chr12",106083994,106084394,401,"*",5.11800014239741,6.0359386864044,1.94124608615275,2.26834116191305,2.37934076669034e-05,0.0114855411847919
